,"CEVA SGLT2i, Dog 15, 2/2/2022, DOS2, Feces_183      ","CEVA SGLT2i, Dog 15, 2/22/2022 , Feces_201          ","CEVA SGLT2i, Dog 16, 2/2/2022, DOS2, Feces_184      ","CEVA SGLT2i, Dog 16, 2/22/2022 , Feces_202          ","CEVA SGLT2i, Dog 25, 2/2/2022, DOS2, Feces_193      ","CEVA SGLT2i, Dog 25, 2/22/2022 , Feces_211          ","CEVA SGLT2i, Dog 26, 2/2/2022, DOS2, Feces_194      ","CEVA SGLT2i, Dog 26, 2/22/2022 , Feces_212          ","CEVA SGLT2i, Dog 27, 2/2/2022, DOS2, Feces_195      ","CEVA SGLT2i, Dog 28, 2/2/2022, DOS2, Feces_196      ","CEVA SGLT2i, Dog 28, 2/22/2022 , Feces_214          ","CEVA SGLT2i, Dog 13, 2/2/2022, DOS2, Feces_181      ","CEVA SGLT2i, Dog 13, 2/22/2022 , Feces_199          ","CEVA SGLT2i, Dog 14, 2/2/2022, DOS2, Feces_182      ","CEVA SGLT2i, Dog 14, 2/22/2022 , Feces_200          ","CEVA SGLT2i, Dog 19, 2/2/2022, DOS2, Feces_187      ","CEVA SGLT2i, Dog 19, 2/22/2022 , Feces_205          ","CEVA SGLT2i, Dog 20, 2/2/2022, DOS2, Feces_188      ","CEVA SGLT2i, Dog 20, 2/22/2022 , Feces_206          ","CEVA SGLT2i, Dog 21, 2/22/2022 , Feces_207          ","CEVA SGLT2i, Dog 22, 2/2/2022, DOS2, Feces_190      ","CEVA SGLT2i, Dog 22, 2/22/2022 , Feces_208          ","CEVA SGLT2i, Dog 11, 11/18/2021, baseline, Feces_143","CEVA SGLT2i, Dog 12, 11/18/2021, baseline, Feces_144","CEVA SGLT2i, Dog 13, 11/18/2021, baseline, Feces_145","CEVA SGLT2i, Dog 14, 11/18/2021, baseline, Feces_146","CEVA SGLT2i, Dog 16, 11/18/2021, baseline, Feces_148","CEVA SGLT2i, Dog 17, 11/18/2021, baseline, Feces_149","CEVA SGLT2i, Dog 18, 11/18/2021, baseline, Feces_150","CEVA SGLT2i, Dog 19, 11/18/2021, baseline, Feces_151","CEVA SGLT2i, Dog 20, 11/18/2021, baseline, Feces_152","CEVA SGLT2i, Dog 21, 11/18/2021, baseline, Feces_153","CEVA SGLT2i, Dog 22, 11/18/2021, baseline, Feces_154","CEVA SGLT2i, Dog 23, 11/18/2021, baseline, Feces_155","CEVA SGLT2i, Dog 24, 11/18/2021, baseline, Feces_156","CEVA SGLT2i, Dog 25, 11/18/2021, baseline, Feces_157","CEVA SGLT2i, Dog 26, 11/18/2021, baseline, Feces_158","CEVA SGLT2i, Dog 27, 11/18/2021, baseline, Feces_159","CEVA SGLT2i, Dog 28, 11/18/2021, baseline, Feces_160","CEVA SGLT2i, Dog 11, 1/18/2022, BAS2, Feces_161     ","CEVA SGLT2i, Dog 12, 1/18/2022, BAS2, Feces_162     ","CEVA SGLT2i, Dog 13, 1/18/2022, BAS2, Feces_163     ","CEVA SGLT2i, Dog 15, 1/18/2022, BAS2, Feces_165     ","CEVA SGLT2i, Dog 16, 1/18/2022, BAS2, Feces_166     ","CEVA SGLT2i, Dog 17, 1/18/2022, BAS2, Feces_167     ","CEVA SGLT2i, Dog 18, 1/18/2022, BAS2, Feces_168     ","CEVA SGLT2i, Dog 19, 1/18/2022, BAS2, Feces_169     ","CEVA SGLT2i, Dog 20, 1/18/2022, BAS2, Feces_170     ","CEVA SGLT2i, Dog 21, 1/18/2022, BAS2, Feces_171     ","CEVA SGLT2i, Dog 22, 1/18/2022, BAS2, Feces_172     ","CEVA SGLT2i, Dog 23, 1/18/2022, BAS2, Feces_173     ","CEVA SGLT2i, Dog 24, 1/18/2022, BAS2, Feces_174     ","CEVA SGLT2i, Dog 25, 1/18/2022, BAS2, Feces_175     ","CEVA SGLT2i, Dog 26, 1/18/2022, BAS2, Feces_176     ","CEVA SGLT2i, Dog 27, 1/18/2022, BAS2, Feces_177     ","CEVA SGLT2i, Dog 28, 1/18/2022, BAS2, Feces_178     "
['pyruvic acid'],0.0012153803666512795,0.04601192748424251,0.001690120851877383,0.0017632730235328453,0.02671635088388281,0.051025172876440365,0.036415191356267924,0.05479317321548861,0.032075474219215576,0.0018005055953147454,0.04428108329547681,0.02506784306730762,0.001705313207983367,9.46118159623194e-05,0.0555879076286175,0.00011756737251895983,0.0021848630265341802,0.041758161255849434,0.05938515226544678,0.0002146125730103258,0.02505606456216591,4.514996017313285e-05,0.026654303948640302,0.0393655966988245,0.0008445238806067491,0.023062103436580772,0.01494295915987873,0.013612803280041557,0.018451454686683435,0.02605442553436866,0.020704572967505577,0.02220806648959648,0.011275528376394808,1.9894816847361798e-05,0.018837648784857462,0.039385900325051584,0.0010500356853131167,0.020736872925219203,0.026212368202599676,0.023777876693623766,0.001871433100780943,0.0019258245496421573,0.06158795973505397,0.019410809847011372,0.057557206977399314,0.00158407609530897,0.03698561585716295,0.028307396206411078,0.0023504831131264106,0.0549657448730363,0.07903328216429728,0.00012025543764438149,0.0004897343804626816,0.0005444750082670017,0.0718406815374301,0.05206584822889852
['pyruvic acid'],0.0012153803666512795,0.04601192748424251,0.001690120851877383,0.0017632730235328453,0.02671635088388281,0.051025172876440365,0.036415191356267924,0.05479317321548861,0.032075474219215576,0.0018005055953147454,0.04428108329547681,0.02506784306730762,0.001705313207983367,9.46118159623194e-05,0.0555879076286175,0.00011756737251895983,0.0021848630265341802,0.041758161255849434,0.05938515226544678,0.0002146125730103258,0.02505606456216591,4.514996017313285e-05,0.026654303948640302,0.0393655966988245,0.0008445238806067491,0.023062103436580772,0.01494295915987873,0.013612803280041557,0.018451454686683435,0.02605442553436866,0.020704572967505577,0.02220806648959648,0.011275528376394808,1.9894816847361798e-05,0.018837648784857462,0.039385900325051584,0.0010500356853131167,0.020736872925219203,0.026212368202599676,0.023777876693623766,0.001871433100780943,0.0019258245496421573,0.06158795973505397,0.019410809847011372,0.057557206977399314,0.00158407609530897,0.03698561585716295,0.028307396206411078,0.0023504831131264106,0.0549657448730363,0.07903328216429728,0.00012025543764438149,0.0004897343804626816,0.0005444750082670017,0.0718406815374301,0.05206584822889852
['pyrophosphate'],5.793997392663977e-06,9.281501704899711e-06,9.68474255360292e-06,1.263406902824446e-05,7.377020018772379e-06,1.873720437209946e-05,1.1653607064857886e-05,1.036491088933392e-05,7.144874144804959e-06,4.740482796050524e-06,1.8035721509377593e-05,4.858405535919904e-06,7.004227465476027e-06,7.015500256732231e-06,1.6876739928494932e-05,6.223028675677842e-06,1.1075383361724828e-05,9.422144953654235e-06,1.5610201331817477e-05,1.176681046783292e-05,4.537617946055121e-06,1.5076436613172657e-05,7.660513576596006e-06,1.1480750974254267e-05,5.1549552804874185e-06,3.0161917103596305e-06,3.820085542342076e-06,4.927038216012855e-06,4.913272490032582e-06,6.162926526468635e-06,5.415744018562013e-06,6.088428957986902e-06,4.5995030361667064e-06,1.0917887294283914e-05,6.388316733330565e-06,1.3518859960090355e-05,6.591672948182103e-06,4.2147318815319515e-06,7.3425318985213936e-06,7.69373199869557e-06,7.181936489613137e-06,1.0575642776727936e-05,1.1760648538816077e-05,7.79129666583341e-06,1.3286055208247077e-05,6.212749420921221e-06,6.668923770454937e-06,5.819600653126341e-06,2.3720783786524944e-05,9.371853375595184e-06,8.712603410738104e-06,1.174041929582525e-05,2.1508288620663884e-06,2.832119678892076e-06,2.1381336294475737e-05,9.802206994885744e-06
['pyrophosphate'],5.793997392663977e-06,9.281501704899711e-06,9.68474255360292e-06,1.263406902824446e-05,7.377020018772379e-06,1.873720437209946e-05,1.1653607064857886e-05,1.036491088933392e-05,7.144874144804959e-06,4.740482796050524e-06,1.8035721509377593e-05,4.858405535919904e-06,7.004227465476027e-06,7.015500256732231e-06,1.6876739928494932e-05,6.223028675677842e-06,1.1075383361724828e-05,9.422144953654235e-06,1.5610201331817477e-05,1.176681046783292e-05,4.537617946055121e-06,1.5076436613172657e-05,7.660513576596006e-06,1.1480750974254267e-05,5.1549552804874185e-06,3.0161917103596305e-06,3.820085542342076e-06,4.927038216012855e-06,4.913272490032582e-06,6.162926526468635e-06,5.415744018562013e-06,6.088428957986902e-06,4.5995030361667064e-06,1.0917887294283914e-05,6.388316733330565e-06,1.3518859960090355e-05,6.591672948182103e-06,4.2147318815319515e-06,7.3425318985213936e-06,7.69373199869557e-06,7.181936489613137e-06,1.0575642776727936e-05,1.1760648538816077e-05,7.79129666583341e-06,1.3286055208247077e-05,6.212749420921221e-06,6.668923770454937e-06,5.819600653126341e-06,2.3720783786524944e-05,9.371853375595184e-06,8.712603410738104e-06,1.174041929582525e-05,2.1508288620663884e-06,2.832119678892076e-06,2.1381336294475737e-05,9.802206994885744e-06
['putrescine'],0.02686490610815065,0.0718604800332352,0.04867960321346759,0.04188546652322918,0.05810349036580527,0.1816823885139567,0.04845164099396021,0.1054570896927966,0.032135509720146595,0.03582681323818095,0.03992075710239981,0.13541572835898175,0.11272335619910662,0.11031961847464643,0.05400448699473516,0.0777763697776487,0.09120259227339579,0.047606259799167064,0.08536929705762017,0.0630519270197722,0.03676245712703766,0.060018897408708416,0.025128626180191797,0.025846967226833117,0.16198264884358773,0.08197375668498301,0.06360372971898788,0.12295283095539622,0.06682670414666131,0.06606003592651873,0.1191214927027875,0.12172943925929383,0.12056922615532382,0.06436709196598416,0.06835019780908705,0.03957256802714952,0.009748193523746711,0.12147994280012893,0.05751744122199432,0.023829168240281737,0.05407971244416856,0.05847087817504283,0.0889601874324215,0.015551057130876542,0.06899420981252621,0.026510151793122733,0.021324315274626575,0.057505763732486864,0.05101668928711216,0.08530392323588823,0.07563436153371587,0.056346129767005426,0.15277515084424426,0.0654489582230964,0.06394618806470272,0.03249244485761994
['putrescine'],0.02686490610815065,0.0718604800332352,0.04867960321346759,0.04188546652322918,0.05810349036580527,0.1816823885139567,0.04845164099396021,0.1054570896927966,0.032135509720146595,0.03582681323818095,0.03992075710239981,0.13541572835898175,0.11272335619910662,0.11031961847464643,0.05400448699473516,0.0777763697776487,0.09120259227339579,0.047606259799167064,0.08536929705762017,0.0630519270197722,0.03676245712703766,0.060018897408708416,0.025128626180191797,0.025846967226833117,0.16198264884358773,0.08197375668498301,0.06360372971898788,0.12295283095539622,0.06682670414666131,0.06606003592651873,0.1191214927027875,0.12172943925929383,0.12056922615532382,0.06436709196598416,0.06835019780908705,0.03957256802714952,0.009748193523746711,0.12147994280012893,0.05751744122199432,0.023829168240281737,0.05407971244416856,0.05847087817504283,0.0889601874324215,0.015551057130876542,0.06899420981252621,0.026510151793122733,0.021324315274626575,0.057505763732486864,0.05101668928711216,0.08530392323588823,0.07563436153371587,0.056346129767005426,0.15277515084424426,0.0654489582230964,0.06394618806470272,0.03249244485761994
['pseudo-uridine'],0.0005077973764261922,9.736982807084605e-05,0.00039796295318887594,0.00016998565601638,0.00035532646423753626,0.0006215552053194525,0.0010117920622755502,0.0002574984205268106,0.00031790050415716613,0.0003878417220916892,5.097419881993104e-05,0.0011057371117862153,0.0005106168294276042,0.00030770763626056095,9.702047042637235e-05,0.0001464805211351861,6.609788790277378e-05,0.0002743763507337275,2.1310555750739588e-05,4.7945362055498316e-05,0.0004938440864623323,7.855616972126804e-05,1.9521953953260788e-05,3.2453461415411666e-05,4.4883662355968044e-05,6.464704232537475e-05,8.291322029401553e-05,7.179398543333017e-05,4.898154728524789e-05,9.7766425351707e-05,0.00023324416188417077,8.497707274218861e-05,6.357535307768203e-05,0.0002243423655877302,0.0001499258083353517,0.00023832586234278494,0.001291077131229073,0.00012693204154846225,0.00020370819267179866,0.00011461007667022368,9.246743230376914e-05,1.71854195121829e-05,1.951585880716581e-05,0.0003077562183004197,2.9504205359003854e-05,0.0005808483190996489,0.0003947218292842211,9.797917820919265e-05,0.0001301667382694254,0.0001247244785686686,2.714311062576102e-05,0.00031237901340677894,0.00041987919959469934,0.00047774318833310707,6.17972768511067e-05,2.441640651453358e-05
['pseudo-uridine'],0.0005077973764261922,9.736982807084605e-05,0.00039796295318887594,0.00016998565601638,0.00035532646423753626,0.0006215552053194525,0.0010117920622755502,0.0002574984205268106,0.00031790050415716613,0.0003878417220916892,5.097419881993104e-05,0.0011057371117862153,0.0005106168294276042,0.00030770763626056095,9.702047042637235e-05,0.0001464805211351861,6.609788790277378e-05,0.0002743763507337275,2.1310555750739588e-05,4.7945362055498316e-05,0.0004938440864623323,7.855616972126804e-05,1.9521953953260788e-05,3.2453461415411666e-05,4.4883662355968044e-05,6.464704232537475e-05,8.291322029401553e-05,7.179398543333017e-05,4.898154728524789e-05,9.7766425351707e-05,0.00023324416188417077,8.497707274218861e-05,6.357535307768203e-05,0.0002243423655877302,0.0001499258083353517,0.00023832586234278494,0.001291077131229073,0.00012693204154846225,0.00020370819267179866,0.00011461007667022368,9.246743230376914e-05,1.71854195121829e-05,1.951585880716581e-05,0.0003077562183004197,2.9504205359003854e-05,0.0005808483190996489,0.0003947218292842211,9.797917820919265e-05,0.0001301667382694254,0.0001247244785686686,2.714311062576102e-05,0.00031237901340677894,0.00041987919959469934,0.00047774318833310707,6.17972768511067e-05,2.441640651453358e-05
['propylamine '],0.0014925623406830439,0.0019164582224005886,0.0018279285188557144,0.0024862863374673803,0.001209263820000303,2.626794679916336e-05,0.0007415147013861425,2.6453727792180602e-05,0.0015407874697985241,0.0015713822601723035,0.002335075549596741,0.0011987665807517928,0.001849029578941653,0.001045114663245971,0.003256046893101005,0.0005707953379137121,0.002541047355447251,0.002066590459834829,0.0028210615530444077,0.0024505699979538308,0.0010459209365657053,0.0030987631716716765,0.0008443862868138242,0.002039324891560646,0.0008494122002692803,0.0002906603411549897,0.0007048926026880755,0.0008136651682444086,0.0018439133711054586,0.0010685207309451606,0.0007687602738213027,0.0007118243227452115,0.00042499408054180363,1.6174647843383575e-05,0.0004492783377612636,0.0012977210272947662,0.0013632292270132284,0.0007441452196416412,0.0013462249830865957,0.0010975506647794336,0.002113195037862545,0.0025341884003734316,0.0011160685019154734,0.0007226427657560488,0.002525908165005153,0.0016007017627734069,0.0016843347706367836,0.001236522033855254,0.004907821663358969,0.0031831018259428053,0.003287416061930519,0.0014416396293895134,0.00043409337294400763,0.0005068609187817162,0.0033499165181369263,2.067374566194084e-05
['propylamine '],0.0014925623406830439,0.0019164582224005886,0.0018279285188557144,0.0024862863374673803,0.001209263820000303,2.626794679916336e-05,0.0007415147013861425,2.6453727792180602e-05,0.0015407874697985241,0.0015713822601723035,0.002335075549596741,0.0011987665807517928,0.001849029578941653,0.001045114663245971,0.003256046893101005,0.0005707953379137121,0.002541047355447251,0.002066590459834829,0.0028210615530444077,0.0024505699979538308,0.0010459209365657053,0.0030987631716716765,0.0008443862868138242,0.002039324891560646,0.0008494122002692803,0.0002906603411549897,0.0007048926026880755,0.0008136651682444086,0.0018439133711054586,0.0010685207309451606,0.0007687602738213027,0.0007118243227452115,0.00042499408054180363,1.6174647843383575e-05,0.0004492783377612636,0.0012977210272947662,0.0013632292270132284,0.0007441452196416412,0.0013462249830865957,0.0010975506647794336,0.002113195037862545,0.0025341884003734316,0.0011160685019154734,0.0007226427657560488,0.002525908165005153,0.0016007017627734069,0.0016843347706367836,0.001236522033855254,0.004907821663358969,0.0031831018259428053,0.003287416061930519,0.0014416396293895134,0.00043409337294400763,0.0005068609187817162,0.0033499165181369263,2.067374566194084e-05
['proline'],0.003582550190298551,0.005071309403760481,0.001212902941277371,0.009119582774342093,0.0007895302963681003,0.002274553168059978,0.0008514902228722829,0.000810396801399638,0.0025530398340280996,0.0046259211284793034,0.007084990262226063,0.0020921733765237307,0.006173577971236981,0.005456987387198453,0.010314348469107013,0.0020355048103628706,0.005859320813686903,0.007322315260232904,0.004197828691854534,0.003068327547515059,0.0008525049716151059,0.008622531497738983,0.0012101964028747151,0.0033083546724786096,0.005263742612613567,0.005790283766101061,0.0013344253360408572,0.0019239581474528565,0.0027825751831242985,0.005224667651651108,0.0012056914861663058,0.000689036202931032,0.006309904898549232,0.0022132579376493914,0.0029378271577403937,0.0013896671807981623,0.007997391742712667,0.0057587940054801565,0.002111542730970941,0.0013675387543428542,0.0040463927924541615,0.0025785179696792165,0.008242936294347155,0.008494924957583555,0.004525413659862861,0.0012568129567984718,0.003077276801468042,0.0028346225345195052,0.002782473444378501,0.009115922949768181,0.00260833564608972,0.002482511660102249,0.004224508427993439,0.005268362128919019,0.005261807796468563,0.00017733083563475119
['proline'],0.003582550190298551,0.005071309403760481,0.001212902941277371,0.009119582774342093,0.0007895302963681003,0.002274553168059978,0.0008514902228722829,0.000810396801399638,0.0025530398340280996,0.0046259211284793034,0.007084990262226063,0.0020921733765237307,0.006173577971236981,0.005456987387198453,0.010314348469107013,0.0020355048103628706,0.005859320813686903,0.007322315260232904,0.004197828691854534,0.003068327547515059,0.0008525049716151059,0.008622531497738983,0.0012101964028747151,0.0033083546724786096,0.005263742612613567,0.005790283766101061,0.0013344253360408572,0.0019239581474528565,0.0027825751831242985,0.005224667651651108,0.0012056914861663058,0.000689036202931032,0.006309904898549232,0.0022132579376493914,0.0029378271577403937,0.0013896671807981623,0.007997391742712667,0.0057587940054801565,0.002111542730970941,0.0013675387543428542,0.0040463927924541615,0.0025785179696792165,0.008242936294347155,0.008494924957583555,0.004525413659862861,0.0012568129567984718,0.003077276801468042,0.0028346225345195052,0.002782473444378501,0.009115922949768181,0.00260833564608972,0.002482511660102249,0.004224508427993439,0.005268362128919019,0.005261807796468563,0.00017733083563475119
['piperidone'],0.005494855453205696,0.014803479580331434,0.01055174913927317,0.020052154454237265,0.0055908354024321845,0.013156117368385071,0.008604073903522816,0.009846046544217115,0.0053321175046373015,0.0044973135859568214,0.025976604133184825,0.010674456785253354,0.014492611345510081,0.024792193282270312,0.013507627191538,0.022922765474116084,0.026499405246597295,0.01762630318788285,0.025375083846951637,0.029570609389793046,0.0074997371277570205,0.01910517787487793,0.005741019513419481,0.020717693130146604,0.009758241467423365,0.0015374534544939824,0.008492831541760098,0.00866485028956073,0.009431669049481622,0.011688457045820985,0.01049304993209965,0.008354194305923456,0.0016473375651977513,0.0061566370818663075,0.002979351216507042,0.009091030443228178,0.0024199456619359893,0.0047308895114888646,0.010250174530335866,0.006537726657466277,0.022986146831831325,0.003328771694331591,0.005504239182438507,0.006404909626973743,0.01755546032844206,0.0018275108683935169,0.013993206602728818,0.0200898338743285,0.019252859382346908,0.028351345447225756,0.013755190184768375,0.008010823526092876,0.016413349103622014,0.01645673942412213,0.011575733787427489,0.0004795061439952744
['piperidone'],0.005494855453205696,0.014803479580331434,0.01055174913927317,0.020052154454237265,0.0055908354024321845,0.013156117368385071,0.008604073903522816,0.009846046544217115,0.0053321175046373015,0.0044973135859568214,0.025976604133184825,0.010674456785253354,0.014492611345510081,0.024792193282270312,0.013507627191538,0.022922765474116084,0.026499405246597295,0.01762630318788285,0.025375083846951637,0.029570609389793046,0.0074997371277570205,0.01910517787487793,0.005741019513419481,0.020717693130146604,0.009758241467423365,0.0015374534544939824,0.008492831541760098,0.00866485028956073,0.009431669049481622,0.011688457045820985,0.01049304993209965,0.008354194305923456,0.0016473375651977513,0.0061566370818663075,0.002979351216507042,0.009091030443228178,0.0024199456619359893,0.0047308895114888646,0.010250174530335866,0.006537726657466277,0.022986146831831325,0.003328771694331591,0.005504239182438507,0.006404909626973743,0.01755546032844206,0.0018275108683935169,0.013993206602728818,0.0200898338743285,0.019252859382346908,0.028351345447225756,0.013755190184768375,0.008010823526092876,0.016413349103622014,0.01645673942412213,0.011575733787427489,0.0004795061439952744
['pipecolinic acid'],0.001853435388164399,0.0025429595874813193,0.004932466037804701,0.004853205334440633,0.0013917977768750556,0.0028330832314005508,0.0021168129810699636,0.0010712212754207871,0.004630899142140015,0.0059323630723834495,0.0031796214948292866,0.001949840088415855,0.004666371986999362,0.0021352454531393074,0.004838303613884825,0.0029531621927685954,0.004271908267217607,0.005126955486031467,0.0021802540185972713,0.002996497316450228,0.0021098032775012125,0.005360228663647575,0.0012484165996439684,0.003997561329389747,0.0013114917261874543,0.0005358767272072277,0.0012796418365586333,0.0009767601883744668,0.0008084978854367461,0.0011095135301136413,0.002174467119588399,0.0014649629848481913,0.0005291472715163341,0.001592313206941896,0.0003645333235956754,0.0008102363088663425,0.0012247150184399424,0.0011479753441047027,0.0018818532715812973,0.0020643078855810426,0.004585486900205747,0.0028970210779716726,0.003124582739327193,0.0024876497211625244,0.0032397816555393114,0.0038988065239234635,0.001900878648359791,0.002683980740563989,0.0030917788616379198,0.004830095572435252,0.0031202010964705837,0.0064880072832865145,0.0018509285072556534,0.0012924201147144058,0.00286831495550404,0.0007705425807707002
['pipecolinic acid'],0.001853435388164399,0.0025429595874813193,0.004932466037804701,0.004853205334440633,0.0013917977768750556,0.0028330832314005508,0.0021168129810699636,0.0010712212754207871,0.004630899142140015,0.0059323630723834495,0.0031796214948292866,0.001949840088415855,0.004666371986999362,0.0021352454531393074,0.004838303613884825,0.0029531621927685954,0.004271908267217607,0.005126955486031467,0.0021802540185972713,0.002996497316450228,0.0021098032775012125,0.005360228663647575,0.0012484165996439684,0.003997561329389747,0.0013114917261874543,0.0005358767272072277,0.0012796418365586333,0.0009767601883744668,0.0008084978854367461,0.0011095135301136413,0.002174467119588399,0.0014649629848481913,0.0005291472715163341,0.001592313206941896,0.0003645333235956754,0.0008102363088663425,0.0012247150184399424,0.0011479753441047027,0.0018818532715812973,0.0020643078855810426,0.004585486900205747,0.0028970210779716726,0.003124582739327193,0.0024876497211625244,0.0032397816555393114,0.0038988065239234635,0.001900878648359791,0.002683980740563989,0.0030917788616379198,0.004830095572435252,0.0031202010964705837,0.0064880072832865145,0.0018509285072556534,0.0012924201147144058,0.00286831495550404,0.0007705425807707002
['pimelic acid'],8.690996088995966e-05,0.00014403515608714737,7.667828278678275e-05,0.00014381508445787363,4.558620062882419e-05,9.413428033829873e-05,4.17803394028979e-05,6.652106988676993e-06,8.573848973765952e-05,2.5633721786050985e-05,8.924718530931448e-05,5.848080737681367e-06,7.920830072069186e-05,6.20676897713671e-05,0.00010317258251853306,4.700780122704339e-05,0.00010694390174081495,5.749253263387168e-05,7.971726410461846e-05,7.674770409616397e-05,5.917810071313553e-05,0.00013552923018578367,5.312936835381101e-05,0.000127373056084443,3.848440752501814e-05,3.177055268245478e-05,4.7403788775426675e-05,3.71036143205866e-05,4.028883441826717e-05,4.8649768489244837e-05,4.718122755154025e-05,4.635903763724312e-05,2.330414871657798e-05,5.3214591404731965e-05,2.764943336144635e-05,7.135451250458288e-05,2.841545500635258e-05,4.214731881531951e-05,6.664759723273266e-05,2.8829386569824783e-05,6.302149269635528e-05,5.657968885549446e-05,5.778057760374855e-05,3.0423158409444745e-05,5.323584879994174e-05,3.771401409038093e-05,4.7153213953451975e-05,4.445793285830942e-05,6.759148068203344e-05,4.107849750611346e-05,6.735512636762919e-05,9.056894885350907e-06,2.5809946344796665e-05,1.8143266692902363e-05,5.232343272062762e-05,2.789173444908398e-05
['pimelic acid'],8.690996088995966e-05,0.00014403515608714737,7.667828278678275e-05,0.00014381508445787363,4.558620062882419e-05,9.413428033829873e-05,4.17803394028979e-05,6.652106988676993e-06,8.573848973765952e-05,2.5633721786050985e-05,8.924718530931448e-05,5.848080737681367e-06,7.920830072069186e-05,6.20676897713671e-05,0.00010317258251853306,4.700780122704339e-05,0.00010694390174081495,5.749253263387168e-05,7.971726410461846e-05,7.674770409616397e-05,5.917810071313553e-05,0.00013552923018578367,5.312936835381101e-05,0.000127373056084443,3.848440752501814e-05,3.177055268245478e-05,4.7403788775426675e-05,3.71036143205866e-05,4.028883441826717e-05,4.8649768489244837e-05,4.718122755154025e-05,4.635903763724312e-05,2.330414871657798e-05,5.3214591404731965e-05,2.764943336144635e-05,7.135451250458288e-05,2.841545500635258e-05,4.214731881531951e-05,6.664759723273266e-05,2.8829386569824783e-05,6.302149269635528e-05,5.657968885549446e-05,5.778057760374855e-05,3.0423158409444745e-05,5.323584879994174e-05,3.771401409038093e-05,4.7153213953451975e-05,4.445793285830942e-05,6.759148068203344e-05,4.107849750611346e-05,6.735512636762919e-05,9.056894885350907e-06,2.5809946344796665e-05,1.8143266692902363e-05,5.232343272062762e-05,2.789173444908398e-05
